order_id,Order Date,Product Name,Category,Region,Quantity,Sales,Profit,ship_date,delivery_date,shipping_type
103061,04/06/2022,Smartwatch,Electronics,East,9,1998,343.58,05/06/2022,10/06/2022,Standard
100287,04/11/2022,Smartphone,Electronics,West,7,1400,80.49,06/11/2022,07/11/2022,Standard
101375,16/12/2023,Mouse,Accessories,West,5,1700,360.59,19/12/2023,24/12/2023,Express
100823,11/11/2024,Tablet,Electronics,South,6,510,151.91,13/11/2024,15/11/2024,Standard
102610,04/09/2023,Tablet,Electronics,South,1,187,33.76,07/09/2023,14/09/2023,Standard
102719,04/06/2023,Keyboard,Accessories,North,2,1942,235.42,04/06/2023,11/06/2023,Standard
103269,24/01/2022,Smartphone,Electronics,North,9,6606,759.55,27/01/2022,29/01/2022,Standard
101644,17/08/2024,Printer,Office,SOUTH,2,1878,386.28,17/08/2024,22/08/2024,Standard
101334,24/08/2024,Smartphone,Electronics,West,1,719,40.42,26/08/2024,02/09/2024,Standard
102877,24/05/2024,Smartphone,Electronics,South,5,-910,116.47,27/05/2024,29/05/2024,Same Day
103093,13/02/2022,Laptop,Electronics,North,4,3384,947.52,13/02/2022,13/02/2022,Same Day
101720,08/12/2023,Laptop,Electronics,East,6,5112,1289.47,08/12/2023,11/12/2023,Standard
103295,13/08/2024,Monitor,Accessories,West,2,1832,489.21,16/08/2024,17/08/2024,Express
101886,04/01/2022,Laptop,Electronics,North,9,711,200.11,06/01/2022,01/08/2022,Standard
100525,21/10/2022,Smartphone,Electronics,North,9,9360,910.35,22/10/2022,23/10/2022,Economy
102503,15/10/2022,Monitor,Accessories,East,9,9657,1233.47,15/10/2022,20/10/2022,standard
100506,31/07/2024,Tablet,Electronics,South,3,1476,85.16,02/08/2024,04/08/2024,Standard
101384,29/09/2024,Keyboard,Accessories,North,5,1130,254.99,30/09/2024,01/10/2024,Same Day
100396,15/05/2023,Printer,Office,North,9,5859,1153.89,15/05/2023,19/05/2023,Standard
102539,10/12/2022,Mouse,Accessories,East,5,-4350,688.77,11/12/2022,13/12/2022,Standard
100891,23/03/2024,Printer,Office,West,2,724,72.19,25/03/2024,31/03/2024,Express
103456,31/08/2024,Laptop,Electronics,South,3,1527,364.05,03/09/2024,05/09/2024,Standard
101312,21/05/2022,Monitor,Accessories,North,2,1214,163.8,24/05/2022,28/05/2022,Standard
100877,22/08/2024,Camera,Electronics,East,7,1540,342.93,24/08/2024,26/08/2024,Standard
101914,14/10/2024,Mouse,Accessories,West,2,1226,124.25,15/10/2024,18/10/2024,Express
100013,03/02/2024,Smartphone,Electronics,West,5,4205,585.29,06/02/2024,07/02/2024,Economy
103461,15/03/2023,Printer,Office,,9,1764,322.11,18/03/2023,22/03/2023,Standard
101435,23/10/2022,Keyboard,Accessories,South,7,7672,896.11,23/10/2022,28/10/2022,Standard
103241,17/04/2022,Laptop,Electronics,North,4,328,90.89,17/04/2022,24/04/2022,Standard
103079,16/04/2022,Camera,Electronics,East,2,1236,120.74,17/04/2022,21/04/2022,Economy
100376,12/03/2023,Smartphone,Electronics,East,2,1180,261.16,14/03/2023,19/03/2023,Standard
103427,17/06/2024,Camera,Electronics,North,7,7077,9141.079433,20/06/2024,23/06/2024,Same Day
100857,10/08/2022,,Accessories,West,6,6834,1418.21,10/08/2022,12/08/2022,Standard
100503,27/08/2023,Camera,Electronics,East,3,3069,503.3,30/08/2023,03/09/2023,Standard
101081,14/02/2022,Printer,Office,South,2,1518,262.65,17/02/2022,24/02/2022,Express
100046,29/03/2023,Mouse,Accessories,West,1,333,72.34,30/03/2023,02/04/2023,Standard
102799,25/03/2023,Tablet,Electronics,South,2,1298,123.9,26/03/2023,28/03/2023,Economy
100266,03/07/2023,Smartphone,Electronics,West,6,5778,1232.54,04/07/2023,09/07/2023,Standard
101955,31/03/2022,Mouse,Accessories,West,7,8008,1593.65,01/04/2022,02/04/2022,Standard
103133,27/01/2023,Laptop,Electronics,East,9,6345,1627.26,27/01/2023,02/02/2023,Express
102425,20/10/2022,Mouse,Accessories,North,6,4056,815.1,22/10/2022,23/10/2022,Standard
101022,17/08/2023,Smartwatch,Electronics,North,2,2040,481.15,20/08/2023,24/08/2023,Express
100232,20/11/2024,Printer,Office,East,5,3030,811.92,20/11/2024,23/11/2024,Express
102869,20/12/2024,Smartwatch,Electronics,East,5,550,28.72,20/12/2024,21/12/2024,Express
103334,20/09/2024,Smartphone,Electronics,East,1,166,31.72,20/09/2024,21/09/2024,Standard
103139,31/03/2023,Monitor,Accessories,North,2,1026,226.4,01/04/2023,04/04/2023,Standard
103337,29/10/2022,Printer,Office,South,1,668,94.08,29/10/2022,30/10/2022,Expres
101688,09/06/2023,Monitor,Accessories,East,9,657,185.95,12/06/2023,18/06/2023,Same Day
101189,11/11/2023,Printer,Office,South,4,-4360,1207.46,11/11/2023,17/11/2023,Express
102050,05/08/2022,Printer,Office,West,1,75,19.29,05/08/2022,10/08/2022,Standard
102752,14/02/2024,Headphones,Accessories,East,3,384,45.99,16/02/2024,18/02/2024,Standard
100173,24/04/2022,Smartphone,Electronics,South,2,1102,176.53,26/04/2022,27/04/2022,Standard
101165,10/04/2022,Printer,Office,West,2,2070,183.41,10/04/2022,16/04/2022,Standard
100204,07/09/2024,Smartwatch,Electronics,South,7,3150,299.7,08/09/2024,15/09/2024,Standard
102367,05/12/2023,Keyboard,Accessories,North,4,4716,704.99,05/12/2023,12/12/2023,Express
102123,30/03/2024,Printer,Office,East,5,5920,1679.15,01/04/2024,08/04/2024,Express
101177,21/08/2022,Tablet,Electronics,South,2,1300,267.46,21/08/2022,25/08/2022,Standard
101162,04/06/2024,Camera,Electronics,East,2,2092,366.12,07/06/2024,09/06/2024,Standard
100630,06/03/2024,Monitor,Accessories,North,9,3096,362.89,08/03/2024,09/03/2024,Express
100681,25/04/2023,Monitor,Accessories,North,4,1392,394.48,25/04/2023,28/04/2023,Standard
103452,20/10/2023,Laptop,Electronics,South,4,2656,687.63,21/10/2023,27/10/2023,Standard
102720,27/03/2022,Printer,Office,South,7,5740,1615.9,29/03/2022,31/03/2022,standard
101236,16/01/2024,Camera,Electronics,East,8,3432,172.69,16/01/2024,17/01/2024,Express
103040,14/03/2023,Laptop,Electronics,West,1,879,149.52,15/03/2023,22/03/2023,Same Day
101332,27/07/2024,Monitor,Accessories,East,7,637,87.86,28/07/2024,31/07/2024,Express
100621,23/02/2022,Monitor,Accessories,South,6,4236,739.22,24/02/2022,03/03/2022,Express
101276,15/06/2022,Laptop,Electronics,South,3,1275,1979.718142,17/06/2022,20/06/2022,Standard
103251,29/12/2023,Mouse,Accessories,West,8,2960,607.64,31/12/2023,03/01/2024,Standard
101374,14/05/2023,Headphones,Accessories,North,6,1662,416.3,17/05/2023,19/05/2023,Standard
101106,28/11/2024,Camera,Electronics,West,6,4116,381.35,28/11/2024,30/11/2024,Same Day
101240,22/02/2022,Printer,Office,South,7,3675,227.14,24/02/2022,26/02/2022,Standard
100132,22/04/2024,Monitor,Accessories,South,6,4038,364.11,invalid_date,23/04/2024,Express
101601,09/05/2023,Smartwatch,Electronics,East,9,4698,1167.9,11/05/2023,15/05/2023,Standard
101124,28/12/2023,Tablet,Electronics,North,3,3111,607.23,31/12/2023,03/01/2024,Standard
101036,03/11/2022,Monitor,Accessories,South,5,1350,198.19,06/11/2022,07/11/2022,Express
100644,20/08/2023,Keyboard,Accessories,South,7,7826,714.68,23/08/2023,24/08/2023,Standard
100778,20/10/2023,Printer,Office,South,9,9225,1391.15,21/10/2023,27/10/2023,Standard
101274,22/01/2024,Keyboard,Accessories,West,1,386,114.9,25/01/2024,27/01/2024,Standard
101731,23/10/2022,Mouse,Accessories,North,7,5957,1077.86,26/10/2022,30/10/2022,Same Day
102551,12/08/2022,Mouse,Accessories,East,4,392,39.23,13/08/2022,08-14-2022,Standard
101308,18/12/2023,Camera,Electronics,South,2,2158,483.94,19/12/2023,22/12/2023,Standard
101774,16/03/2023,Tablet,Electronics,South,9,9423,2794.89,19/03/2023,24/03/2023,Standard
102736,02/06/2023,Camera,Electronics,East,2,788,195.15,04/06/2023,10/06/2023,Standard
101263,08/03/2024,Tablet,Electronics,West,1,105,131.4424883,11/03/2024,13/03/2024,Standard
101455,21/08/2024,Keyboard,Accessories,North,2,1384,316.21,21/08/2024,23/08/2024,Standard
102178,22/08/2023,Smartwatch,Electronics,South,5,2075,271.71,24/08/2023,29/08/2023,Express
100117,18/06/2024,Headphones,Accessories,West,9,8073,710.23,18/06/2024,21/06/2024,Standard
103414,27/02/2024,Monitor,Accessories,East,2,2248,473.21,29/02/2024,02/03/2024,Express
101192,04/11/2023,Headphones,Accessories,East,1,1011,186.42,04/11/2023,11/11/2023,Express
101901,05/09/2024,Camera,Electronics,West,9,3177,629.96,07/09/2024,12/09/2024,Standard
100563,27/04/2024,Smartphone,Electronics,South,1,668,99.4,27/04/2024,01/05/2024,Express
101965,04/05/2023,Monitor,Accessories,North,4,2092,467.02,06/05/2023,10/05/2023,Same Day
100490,07/03/2023,Camera,Electronics,South,1,846,103.3,10/03/2023,16/03/2023,Economy
101070,26/12/2023,Tablet,Electronics,North,3,2532,343.13,28/12/2023,02/01/2024,Standard
102171,04/05/2024,Keyboard,Accessories,West,4,4312,388.48,06/05/2024,11/05/2024,Same Day
102395,28/07/2024,Monitor,Accessories,East,3,2025,355.59,30/07/2024,05/08/2024,Express
102312,31/05/2024,Tablet,Electronics,West,7,1169,69.41,02/06/2024,05/06/2024,Express
102182,15/04/2023,Smartwatch,Electronics,East,2,1488,342.87,17/04/2023,20/04/2023,Standard
101284,13/12/2024,Smartphone,Electronics,West,2,2354,371.34,14/12/2024,20/12/2024,Economy
102541,24/05/2024,Laptop,Electronics,North,3,213,30.68,27/05/2024,30/05/2024,Standard
101337,23/05/2024,Camera,Electronics,,9,1791,187.28,24/05/2024,25/05/2024,Standard
101352,24/12/2024,Laptop,Electronics,North,2,1584,406.25,25/12/2024,26/12/2024,Same Day
103423,10/09/2023,Monitor,Accessories,East,2,-1394,408.32,11/09/2023,17/09/2023,Standard
100609,23/07/2023,Tablet,Electronics,West,2,1760,278.09,26/07/2023,29/07/2023,Standard
101487,24/05/2022,Laptop,Electronics,North,9,8460,1201.94,24/05/2022,31/05/2022,Standard
101699,20/10/2022,Mouse,Accessories,North,3,2982,452.22,23/10/2022,30/10/2022,Standard
101403,16/04/2024,Laptop,Electronics,North,1,330,53.42,17/04/2024,23/04/2024,Same Day
101778,29/07/2023,Camera,Electronics,,7,4809,1418.72,30/07/2023,02/08/2023,Standard
100997,26/02/2023,Laptop,Electronics,West,5,4445,580.15,27/02/2023,02/03/2023,Standard
100576,01/03/2024,Tablet,Electronics,South,5,2270,546.56,04/03/2024,11/03/2024,Express
101163,21/03/2024,Headphones,Accessories,West,3,225,46.96,23/03/2024,26/03/2024,Standard
101875,23/03/2024,Headphones,Accessories,East,0,130,11.1,23/03/2024,28/03/2024,Express
103117,20/04/2022,Camera,Electronics,South,5,4280,540.47,22/04/2022,27/04/2022,Same Day
102727,10/10/2023,Keyboard,Accessories,East,9,972,100,10/10/2023,15/10/2023,Standard
101759,27/11/2023,Monitor,Accessories,East,8,7560,494.34,29/11/2023,01/12/2023,Standard
100755,08/06/2024,Keyboard,Accessories,North,9,7542,1477.49,09/06/2024,12/06/2024,Standard
100754,07/09/2022,Laptop,Electronics,South,4,1372,302.58,09/09/2022,12/09/2022,Same Day
102065,04/03/2024,Camera,Electronics,West,9,7974,1965.96,06/03/2024,11/03/2024,Standard
100639,14/09/2023,Camera,Electronics,SOUTH,7,4151,1047.43,17/09/2023,21/09/2023,Express
102581,22/04/2023,Headphones,Accessories,South,7,1582,278.14,23/04/2023,26/04/2023,Standard
100043,05/02/2023,Laptop,Electronics,West,5,4325,1023.39,06/02/2023,12/02/2023,Standard
100007,14/01/2022,Camera,Electronics,South,7,3059,873.5,16/01/2022,22/01/2022,Same Day
102753,16/09/2023,Printer,Office,West,5,535,43.47,18/09/2023,22/09/2023,Standard
103392,20/09/2023,Printer,Office,West,1,623,81.24,23/09/2023,24/09/2023,Standard
100471,16/09/2024,Printer,Office,North,7,6293,718.49,19/09/2024,26/09/2024,Standard
100421,24/08/2023,Smartwatch,Electronics,East,4,1104,84.31,26/08/2023,31/08/2023,Same Day
103215,23/11/2023,Smartwatch,Electronics,South,1,61,92.70977633,24/11/2023,28/11/2023,Same Day
100189,06/11/2024,Smartwatch,Electronics,North,4,360,42.66,07/11/2024,09/11/2024,Standard
102013,15/07/2023,Keyboard,Accessories,West,1,1147,133.48,18/07/2023,25/07/2023,Standard
103432,09/04/2023,Monitor,Accessories,West,4,3632,566.81,09/04/2023,10/04/2023,Express
100905,28/12/2024,Smartwatch,Electronics,East,4,1284,171.02,30/12/2024,06/01/2025,Express
103250,18/10/2023,Camera,Electronics,West,6,6846,932.21,19/10/2023,25/10/2023,Standard
102856,02/05/2024,Headphones,Accessories,East,5,1775,234.67,04/05/2024,09/05/2024,Standard
103301,28/04/2024,Keyboard,Accessories,North,9,6696,407.36,29/04/2024,30/04/2024,Express
100464,18/02/2022,Tablet,Electronics,South,0,702,129.34,18/02/2022,20/02/2022,Expres
100356,01/02/2023,Smartphone,Electronics,North,8,4824,1187.93,01/02/2023,04/02/2023,Same Day
101353,24/06/2023,Laptop,Electronics,East,5,3205,368.41,27/06/2023,28/06/2023,Standard
102143,21/05/2024,Mouse,Accessories,North,3,1842,112.85,23/05/2024,28/05/2024,Standard
103213,29/11/2023,Tablet,Electronics,North,5,1630,190.38,02/12/2023,06/12/2023,Express
102189,05/05/2023,Mouse,Accessories,East,3,780,217.92,07/05/2023,09/05/2023,Same Day
103458,16/04/2023,Tablet,Electronics,South,8,6328,1257.81,19/04/2023,22/04/2023,Standard
101727,26/01/2022,,Accessories,South,7,4088,230.43,28/01/2022,03/02/2022,Standard
100065,03/06/2022,,Accessories,West,6,5460,845.75,04/06/2022,06/06/2022,Same Day
102914,01/10/2024,Camera,Electronics,North,6,6384,1754.15,02/10/2024,04/10/2024,Standard
100432,22/09/2022,Mouse,Accessories,West,3,2250,301.97,25/09/2022,30/09/2022,Standard
101940,06/02/2024,Mouse,Accessories,West,9,2736,407.22,06/02/2024,10/02/2024,Standard
100048,26/11/2024,Mouse,Accessories,West,6,888,210.39,28/11/2024,01/12/2024,Standard
102906,02/10/2024,Printer,Office,East,8,3336,492.76,04/10/2024,10/10/2024,Economy
101506,22/01/2023,Camera,Electronics,East,6,4542,1169.16,25/01/2023,29/01/2023,Express
101627,24/06/2022,Mouse,Accessories,South,3,3504,807.65,26/06/2022,30/06/2022,Standard
101583,07/05/2022,Tablet,Electronics,North,6,4332,348.61,08/05/2022,12/05/2022,Standard
102144,06/12/2023,Mouse,Accessories,North,9,10593,2488.69,07/12/2023,12/12/2023,Express
102982,22/12/2022,Tablet,Electronics,West,6,6324,629.2,25/12/2022,01/01/2023,Same Day
102372,17/08/2022,Smartwatch,Electronics,West,2,2362,185.89,17/08/2022,23/08/2022,Standard
101609,26/04/2024,Smartphone,Electronics,South,7,5229,1058.26,26/04/2024,28/04/2024,Same Day
100828,04/05/2024,Smartphone,Electronics,West,5,790,216.12,07/05/2024,08/05/2024,Same Day
102656,22/02/2024,Smartphone,Electronics,North,5,1785,134.95,22/02/2024,23/02/2024,Standard
100129,15/09/2023,Smartphone,Electronics,West,4,640,149.89,17/09/2023,23/09/2023,Standard
101598,29/01/2022,Smartwatch,Electronics,North,7,3255,814.85,01/02/2022,08/02/2022,Same Day
101863,30/11/2023,Smartwatch,Electronics,West,0,3928,700.38,01/12/2023,07/12/2023,Same Day
103354,24/07/2023,Printer,Office,East,2,1946,141.75,27/07/2023,03/08/2023,Standard
102748,14/12/2022,Keyboard,Accessories,,9,4221,1238.6,15/12/2022,12-16-2022,Express
100315,23/09/2023,Laptop,Electronics,North,3,3543,941.37,25/09/2023,26/09/2023,Standard
102003,24/10/2024,Tablet,Electronics,North,3,3336,798.26,25/10/2024,31/10/2024,Express
100237,01/01/2024,Mouse,Accessories,West,6,5790,1285.21,02/01/2024,06/01/2024,Express
102364,18/01/2024,Headphones,Accessories,East,1,619,127.58,21/01/2024,28/01/2024,Express
101915,16/11/2024,Laptop,Electronics,North,8,6760,1097.63,18/11/2024,20/11/2024,Standard
102787,01/03/2024,Smartwatch,Electronics,South,1,814,197.91,01/03/2024,02/03/2024,Economy
103225,15/11/2024,Tablet,Electronics,West,0,4722,522.16,18/11/2024,23/11/2024,Standard
102267,04/05/2024,Printer,Office,West,4,1792,417.99,06/05/2024,09/05/2024,Express
100522,03/11/2024,Tablet,Electronics,South,6,4254,938.66,03/11/2024,07/11/2024,Standard
100058,30/09/2024,Monitor,Accessories,West,5,5210,1338.8,02/10/2024,04/10/2024,Express
100054,17/11/2022,Smartwatch,Electronics,West,7,595,148.5,18/11/2022,21/11/2022,Standard
102290,15/01/2023,Monitor,Accessories,East,7,7420,1107.31,16/01/2023,22/01/2023,Same Day
103038,05/06/2022,Smartphone,Electronics,South,9,6417,1100.52,06/06/2022,09/06/2022,Standard
103352,05/11/2023,Monitor,Accessories,South,7,5446,697.21,05/11/2023,10/11/2023,Express
101109,03/09/2023,Keyboard,Accessories,East,2,344,72.87,03/09/2023,07/09/2023,Economy
103229,02/08/2022,Camera,Electronics,South,1,54,13.29,05/08/2022,08/08/2022,Express
101193,09/09/2023,Mouse,Accessories,East,3,807,148.58,11/09/2023,18/09/2023,Same Day
100382,22/08/2022,Camera,Electronics,South,9,4941,894.52,25/08/2022,30/08/2022,Express
101610,19/10/2022,Smartwatch,Electronics,North,9,5202,1271.47,22/10/2022,26/10/2022,Standard
102740,16/07/2023,Headphones,Accessories,South,6,1698,193.42,16/07/2023,21/07/2023,Expres
100157,10/03/2022,Headphones,Accessories,West,3,2529,285.65,12/03/2022,19/03/2022,Standard
103281,02/03/2023,Printer,Office,,9,5904,1152.23,05/03/2023,06/03/2023,Standard
102683,12/03/2022,Laptop,Electronics,South,3,723,115.25,15/03/2022,22/03/2022,Express
100558,04/06/2023,Smartphone,Electronics,West,3,3117,829.09,07/06/2023,09/06/2023,Standard
100835,31/07/2022,Headphones,Accessories,North,3,2274,442.57,03/08/2022,06/08/2022,Standard
103395,11/04/2023,Headphones,Accessories,South,5,4965,774.74,14/04/2023,20/04/2023,Standard
100463,19/01/2024,Laptop,Electronics,West,3,573,116.14,20/01/2024,23/01/2024,Standard
103143,08/01/2024,Keyboard,Accessories,East,1,311,50.66,10/01/2024,14/01/2024,Standard
103174,12/06/2023,Mouse,Accessories,West,7,5607,1288.04,15/06/2023,19/06/2023,Express
103172,09/03/2022,Camera,Electronics,South,3,1377,330.44,10/03/2022,13/03/2022,Standard
102147,29/10/2024,Keyboard,Accessories,East,2,226,38.52,01/11/2024,08/11/2024,Standard
102786,23/10/2023,Monitor,Accessories,North,7,7280,1682.79,24/10/2023,25/10/2023,Standard
101796,27/12/2024,Laptop,Electronics,West,3,1368,302.29,30/12/2024,31/12/2024,Economy
103418,03/09/2024,Smartwatch,Electronics,North,4,1064,263.48,03/09/2024,04/09/2024,Standard
101897,13/07/2023,Smartphone,Electronics,East,1,677,88.41,16/07/2023,19/07/2023,Standard
103191,21/10/2024,Monitor,Accessories,East,9,2331,558,23/10/2024,28/10/2024,Standard
102635,19/08/2022,Camera,Electronics,South,3,285,38.37,19/08/2022,21/08/2022,Standard
101770,03/04/2024,Smartwatch,Electronics,West,8,6328,412.76,04/04/2024,06/04/2024,Economy
100595,13/05/2024,Printer,Office,West,1,1012,172.67,16/05/2024,20/05/2024,Standard
101085,18/12/2023,Keyboard,Accessories,East,6,2244,517.47,21/12/2023,26/12/2023,Express
102739,17/10/2022,Smartphone,Electronics,East,1,593,133.01,18/10/2022,20/10/2022,Express
103358,16/11/2023,Smartphone,Electronics,South,1,558,49.81,16/11/2023,19/11/2023,Standard
101599,02/03/2022,Keyboard,Accessories,North,3,633,162.4,04/03/2022,07/03/2022,Same Day
101619,18/09/2024,Printer,Office,South,9,3357,405.61,21/09/2024,22/09/2024,Standard
102162,13/10/2024,Laptop,Electronics,South,9,594,93.92,14/10/2024,21/10/2024,Standard
102757,12/02/2024,Mouse,Accessories,South,8,8664,2349.68,14/02/2024,19/02/2024,Standard
100367,18/06/2022,Smartphone,Electronics,North,3,2655,646.91,19/06/2022,25/06/2022,Standard
101232,09/10/2023,Smartphone,Electronics,South,2,912,161.37,12/10/2023,18/10/2023,Standard
103017,26/09/2023,Keyboard,Accessories,East,8,4800,606.19,26/09/2023,30/09/2023,Express
103472,13/09/2023,Monitor,Accessories,East,8,3544,454.14,15/09/2023,09-17-2023,Standard
101651,17/05/2022,Smartwatch,Electronics,South,0,2187,491.13,17/05/2022,22/05/2022,Standard
103451,13/08/2024,Keyboard,Accessories,South,0,684,71.39,13/08/2024,17/08/2024,Economy
100097,24/06/2023,Tablet,Electronics,West,4,556,81.77,26/06/2023,30/06/2023,Same Day
100860,30/08/2023,Tablet,Electronics,South,8,5176,866.36,02/09/2023,03/09/2023,Standard
100364,18/03/2023,Keyboard,Accessories,North,3,1644,158.32,18/03/2023,23/03/2023,Economy
101873,18/05/2022,Headphones,Accessories,North,3,2256,282.52,21/05/2022,23/05/2022,Express
100381,11/07/2024,Camera,Electronics,South,5,1755,358.01,14/07/2024,16/07/2024,Same Day
103400,29/07/2023,Camera,Electronics,South,3,1098,77.81,01/08/2023,02/08/2023,Standard
103290,30/09/2024,Laptop,Electronics,South,3,1737,353.17,01/10/2024,08/10/2024,Standard
100028,04/05/2024,Laptop,Electronics,North,2,1382,211.11,06/05/2024,08/05/2024,Same Day
